short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,84,Must sanctify his relics. Who comes here?
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,Enter Parolles.
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,85,"One that goes with him: I love him for his sake,"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,86,"And yet I know him a notorious liar,"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,87,"Think him a great way fool, solely a coward;"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,88,Yet these fix’d evils sit so fit in him
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,89,That they take place when virtue’s steely bones
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,90,"Looks bleak i’ th’ cold wind: withal, full oft we see"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,91,Cold wisdom waiting on superfluous folly.
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAROLLES,92,"Save you, fair queen!"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,93,"And you, monarch!"
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAROLLES,94,No.
All's Well That Ends Well,ALL’S WELL THAT ENDS WELL,Comedy,1603,William Shakespeare,contents,dialogue,ACT I,SCENE I,HELENA,95,And no.
