short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE I,THIRD WITCH,8,There to meet with Macbeth.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE I,FIRST WITCH,9,"I come, Graymalkin!"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE I,SECOND WITCH,10,Paddock calls.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE I,THIRD WITCH,11,Anon.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE I,ALL,12,"Fair is foul, and foul is fair:"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE I,ALL,13,Hover through the fog and filthy air.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,[Exeunt.]
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,reference,ACT I,SCENE II,NA,NA,SCENE II. A Camp near Forres.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ALL,14,"Alarum within. Enter King Duncan, Malcolm, Donalbain, Lennox, with"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ALL,15,"Attendants, meeting a bleeding Captain."
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,DUNCAN,16,"What bloody man is that? He can report,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,DUNCAN,17,"As seemeth by his plight, of the revolt"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,DUNCAN,18,The newest state.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,MALCOLM,19,This is the sergeant
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,MALCOLM,20,"Who, like a good and hardy soldier, fought"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,MALCOLM,21,"’Gainst my captivity.—Hail, brave friend!"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,MALCOLM,22,Say to the King the knowledge of the broil
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,MALCOLM,23,As thou didst leave it.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,24,Doubtful it stood;
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,25,As two spent swimmers that do cling together
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,26,And choke their art. The merciless Macdonwald
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,27,"(Worthy to be a rebel, for to that"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,28,The multiplying villainies of nature
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,29,Do swarm upon him) from the Western Isles
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,30,Of kerns and gallowglasses is supplied;
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,31,"And Fortune, on his damned quarrel smiling,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,32,Show’d like a rebel’s whore. But all’s too weak;
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,33,"For brave Macbeth (well he deserves that name),"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,34,"Disdaining Fortune, with his brandish’d steel,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,35,"Which smok’d with bloody execution,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,36,"Like Valour’s minion, carv’d out his passage,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,37,Till he fac’d the slave;
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,38,"Which ne’er shook hands, nor bade farewell to him,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,39,"Till he unseam’d him from the nave to the chops,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,40,And fix’d his head upon our battlements.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,DUNCAN,41,O valiant cousin! worthy gentleman!
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,42,As whence the sun ’gins his reflection
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,43,"Shipwracking storms and direful thunders break,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,44,"So from that spring, whence comfort seem’d to come"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,45,"Discomfort swells. Mark, King of Scotland, mark:"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,46,"No sooner justice had, with valour arm’d,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,47,"Compell’d these skipping kerns to trust their heels,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,48,"But the Norweyan lord, surveying vantage,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,49,"With furbish’d arms and new supplies of men,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,50,Began a fresh assault.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,DUNCAN,51,Dismay’d not this
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,DUNCAN,52,"Our captains, Macbeth and Banquo?"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,53,Yes;
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,54,"As sparrows eagles, or the hare the lion."
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,55,"If I say sooth, I must report they were"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,56,As cannons overcharg’d with double cracks;
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,57,So they
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,58,Doubly redoubled strokes upon the foe:
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,59,"Except they meant to bathe in reeking wounds,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,60,"Or memorize another Golgotha,"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,61,I cannot tell—
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,SOLDIER,62,"But I am faint, my gashes cry for help."
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,DUNCAN,63,So well thy words become thee as thy wounds:
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,DUNCAN,64,"They smack of honour both.—Go, get him surgeons."
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,directions,ACT I,SCENE II,NA,NA,"[Exit Captain, attended.]"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,directions,ACT I,SCENE II,NA,NA,Enter Ross and Angus.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,DUNCAN,65,Who comes here?
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,MALCOLM,66,The worthy Thane of Ross.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,LENNOX,67,What a haste looks through his eyes! So should he look
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,LENNOX,68,That seems to speak things strange.
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,69,God save the King!
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,DUNCAN,70,"Whence cam’st thou, worthy thane?"
Macbeth,MACBETH,Tragedy,1606,William Shakespeare,contents,dialogue,ACT I,SCENE II,ROSS,71,"From Fife, great King,"
