short_title,word,n,total
As You Like It,fool,36,7260
As You Like It,foolery,2,7260
As You Like It,foolish,4,7260
As You Like It,foolishly,2,7260
As You Like It,fools,9,7260
As You Like It,fool’s,1,7260
As You Like It,foot,5,7260
As You Like It,forbear,3,7260
As You Like It,force,3,7260
As You Like It,forehead,2,7260
As You Like It,forest,24,7260
As You Like It,forester,2,7260
As You Like It,foresters,2,7260
As You Like It,forget,3,7260
As You Like It,forgot,1,7260
As You Like It,forgotten,1,7260
As You Like It,forked,1,7260
As You Like It,formal,1,7260
As You Like It,forms,1,7260
As You Like It,forsooth,1,7260
As You Like It,forswear,3,7260
As You Like It,forsworn,2,7260
As You Like It,fortune,17,7260
As You Like It,fortunes,6,7260
As You Like It,fortune’s,2,7260
As You Like It,forward,5,7260
As You Like It,forwardness,1,7260
As You Like It,foster,1,7260
As You Like It,fought,1,7260
As You Like It,foul,9,7260
As You Like It,foulness,2,7260
As You Like It,found,10,7260
As You Like It,fountain,1,7260
As You Like It,fourscore,2,7260
As You Like It,fourth,1,7260
As You Like It,frail’st,1,7260
As You Like It,france,1,7260
As You Like It,frantic,1,7260
As You Like It,frederick,10,7260
As You Like It,free,3,7260
As You Like It,freestone,1,7260
As You Like It,freeze,2,7260
As You Like It,fresh,2,7260
As You Like It,freshly,1,7260
As You Like It,fridays,1,7260
As You Like It,friend,7,7260
As You Like It,friendly,1,7260
As You Like It,friends,9,7260
As You Like It,friendship,3,7260
As You Like It,fright,1,7260
As You Like It,fringe,1,7260
As You Like It,frosty,1,7260
As You Like It,frown,2,7260
As You Like It,frowning,1,7260
As You Like It,fruit,4,7260
As You Like It,function,1,7260
As You Like It,furnace,1,7260
As You Like It,furnished,2,7260
As You Like It,gain,1,7260
As You Like It,gained,1,7260
As You Like It,gainst,2,7260
As You Like It,gallant,4,7260
As You Like It,galled,1,7260
As You Like It,gallop,2,7260
As You Like It,gallops,1,7260
As You Like It,gallows,1,7260
As You Like It,gamester,1,7260
As You Like It,ganymede,10,7260
As You Like It,gargantua’s,1,7260
As You Like It,garments,2,7260
As You Like It,gasp,1,7260
As You Like It,gates,1,7260
As You Like It,gentility,1,7260
As You Like It,gentle,16,7260
As You Like It,gentleman,9,7260
As You Like It,gentleman’s,1,7260
As You Like It,gentlemen,2,7260
As You Like It,gentleness,4,7260
As You Like It,gentlewoman,1,7260
As You Like It,gently,1,7260
As You Like It,gesture,1,7260
As You Like It,giant,1,7260
As You Like It,giddiness,1,7260
As You Like It,giddy,2,7260
As You Like It,gift,2,7260
As You Like It,gifts,4,7260
As You Like It,gilded,1,7260
As You Like It,gipsies,1,7260
As You Like It,girl,2,7260
As You Like It,giving,5,7260
As You Like It,glad,4,7260
As You Like It,gladness,1,7260
As You Like It,glances,1,7260
As You Like It,glass,2,7260
As You Like It,glean,1,7260
As You Like It,glides,1,7260
As You Like It,gloves,1,7260
As You Like It,glow,1,7260
As You Like It,goats,2,7260
As You Like It,goblet,1,7260
As You Like It,god,23,7260
As You Like It,goddesses,1,7260
As You Like It,godhead,1,7260
As You Like It,gods,6,7260
As You Like It,god’s,1,7260
As You Like It,goest,1,7260
As You Like It,gold,5,7260
As You Like It,golden,1,7260
As You Like It,goldenly,1,7260
As You Like It,goldsmiths,1,7260
As You Like It,gondola,1,7260
As You Like It,goose,2,7260
As You Like It,gored,1,7260
As You Like It,goths,1,7260
As You Like It,gout,1,7260
As You Like It,grace,10,7260
As You Like It,graces,4,7260
As You Like It,gracious,1,7260
As You Like It,graft,2,7260
As You Like It,grant,2,7260
As You Like It,grape,1,7260
As You Like It,grapes,1,7260
As You Like It,grave,1,7260
As You Like It,gravelled,1,7260
As You Like It,graze,2,7260
As You Like It,grease,1,7260
As You Like It,greasy,2,7260
As You Like It,greatness,1,7260
As You Like It,grecian,1,7260
As You Like It,greek,1,7260
As You Like It,green,5,7260
As You Like It,greenwood,1,7260
As You Like It,greet,1,7260
As You Like It,greeting,1,7260
As You Like It,grief,2,7260
As You Like It,griefs,1,7260
As You Like It,grieve,1,7260
As You Like It,grieved,1,7260
As You Like It,grieves,3,7260
As You Like It,groaning,1,7260
As You Like It,groans,1,7260
As You Like It,gross,2,7260
As You Like It,ground,2,7260
As You Like It,grounded,1,7260
As You Like It,grow,3,7260
As You Like It,grows,3,7260
As You Like It,growth,3,7260
As You Like It,guess,3,7260
As You Like It,guides,1,7260
As You Like It,guiltless,1,7260
As You Like It,guilty,1,7260
As You Like It,ha,1,7260
As You Like It,habit,1,7260
As You Like It,hadst,4,7260
As You Like It,hair,5,7260
As You Like It,hairy,1,7260
As You Like It,half,1,7260
As You Like It,halfpence,1,7260
As You Like It,hand,16,7260
As You Like It,handkercher,1,7260
As You Like It,handkerchief,1,7260
As You Like It,handling,1,7260
As You Like It,hands,11,7260
As You Like It,hang,2,7260
As You Like It,hanged,1,7260
As You Like It,hangs,4,7260
As You Like It,happiness,3,7260
As You Like It,happy,4,7260
As You Like It,hard,11,7260
As You Like It,hare,1,7260
As You Like It,harm,1,7260
As You Like It,hart,1,7260
As You Like It,harvest,1,7260
As You Like It,hast,11,7260
As You Like It,haste,1,7260
As You Like It,hat,1,7260
As You Like It,hate,6,7260
As You Like It,hated,2,7260
As You Like It,hates,2,7260
As You Like It,haunches,1,7260
As You Like It,haunt,1,7260
As You Like It,haunts,1,7260
As You Like It,hawking,1,7260
As You Like It,hawthorns,1,7260
As You Like It,head,10,7260
As You Like It,headed,1,7260
As You Like It,heads,1,7260
As You Like It,heal,1,7260
As You Like It,heap,1,7260
As You Like It,heaped,1,7260
As You Like It,hear,14,7260
As You Like It,heard,10,7260
As You Like It,hearer,1,7260
As You Like It,hearing,2,7260
As You Like It,heart,33,7260
As You Like It,heartily,3,7260
As You Like It,hearts,1,7260
As You Like It,heart’s,1,7260
As You Like It,heathen,1,7260
As You Like It,heaved,1,7260
As You Like It,heaven,11,7260
As You Like It,heavenly,2,7260
As You Like It,heaviness,1,7260
As You Like It,heavy,1,7260
As You Like It,heels,2,7260
As You Like It,heigh,7,7260
As You Like It,height,1,7260
As You Like It,heir,3,7260
As You Like It,helen’s,1,7260
As You Like It,hellespont,1,7260
As You Like It,helping,1,7260
As You Like It,hem,2,7260
As You Like It,hen,1,7260
As You Like It,henceforth,2,7260
As You Like It,hercules,1,7260
As You Like It,herd,1,7260
As You Like It,here’s,2,7260
As You Like It,hero,2,7260
As You Like It,hesperia,1,7260
As You Like It,hey,12,7260
As You Like It,he’ll,2,7260
As You Like It,he’s,7,7260
As You Like It,hidden,1,7260
As You Like It,hide,2,7260
As You Like It,hiding,1,7260
As You Like It,highness,4,7260
As You Like It,hind,1,7260
As You Like It,hinds,1,7260
As You Like It,hire,1,7260
As You Like It,hired,1,7260
As You Like It,history,1,7260
As You Like It,hit,1,7260
As You Like It,ho,12,7260
As You Like It,hoarse,1,7260
As You Like It,hogs,1,7260
As You Like It,hold,4,7260
As You Like It,holds,1,7260
As You Like It,holiday,2,7260
As You Like It,holla,3,7260
As You Like It,hollow,1,7260
As You Like It,holly,4,7260
As You Like It,holy,4,7260
As You Like It,home,6,7260
As You Like It,homewards,1,7260
As You Like It,homily,1,7260
As You Like It,honest,8,7260
As You Like It,honesty,5,7260
As You Like It,honey,1,7260
As You Like It,honour,13,7260
As You Like It,honourable,3,7260
As You Like It,honoured,1,7260
As You Like It,hood,1,7260
As You Like It,hope,9,7260
As You Like It,horn,7,7260
As You Like It,horns,6,7260
As You Like It,horse,5,7260
As You Like It,horses,1,7260
As You Like It,hose,6,7260
As You Like It,hospitality,1,7260
As You Like It,hot,2,7260
As You Like It,hour,15,7260
As You Like It,hours,4,7260
As You Like It,hour’s,1,7260
As You Like It,house,11,7260
As You Like It,housewife,1,7260
As You Like It,howling,1,7260
As You Like It,huge,1,7260
As You Like It,hugely,1,7260
As You Like It,human,1,7260
As You Like It,humbled,1,7260
As You Like It,humbleness,1,7260
As You Like It,humorous,3,7260
As You Like It,humour,5,7260
As You Like It,hundred,2,7260
As You Like It,hunger,1,7260
As You Like It,hungry,1,7260
As You Like It,hunt,1,7260
As You Like It,hunter,1,7260
As You Like It,hunter’s,1,7260
As You Like It,huntress,1,7260
As You Like It,hurt,3,7260
As You Like It,hurtling,1,7260
As You Like It,husband,2,7260
As You Like It,husbandry,1,7260
As You Like It,husband’s,1,7260
As You Like It,husks,1,7260
As You Like It,huswife’s,1,7260
As You Like It,hyena,1,7260
As You Like It,hymen,4,7260
As You Like It,hymen’s,1,7260
As You Like It,hymn,1,7260
As You Like It,ice,1,7260
As You Like It,icy,1,7260
As You Like It,idle,1,7260
As You Like It,idleness,1,7260
As You Like It,ild,2,7260
As You Like It,ill,7,7260
As You Like It,imagine,1,7260
As You Like It,impatience,1,7260
As You Like It,importunes,1,7260
As You Like It,impossible,1,7260
As You Like It,impressure,1,7260
As You Like It,inaccessible,1,7260
As You Like It,inch,1,7260
As You Like It,incision,1,7260
As You Like It,inclined,1,7260
As You Like It,inconstant,1,7260
As You Like It,incontinent,2,7260
As You Like It,inconvenient,1,7260
As You Like It,inde,1,7260
As You Like It,indented,1,7260
As You Like It,indirect,1,7260
As You Like It,infant,1,7260
As You Like It,infect,1,7260
As You Like It,infected,1,7260
As You Like It,ingratitude,1,7260
As You Like It,inhabited,1,7260
As You Like It,inherited,1,7260
As You Like It,injure,1,7260
As You Like It,injury,1,7260
As You Like It,inky,1,7260
As You Like It,inland,2,7260
As You Like It,innocent,2,7260
As You Like It,inquire,1,7260
As You Like It,inquisition,1,7260
As You Like It,inseparable,1,7260
As You Like It,insinuate,1,7260
As You Like It,insomuch,1,7260
As You Like It,instance,5,7260
As You Like It,instances,1,7260
As You Like It,instant,2,7260
As You Like It,instantly,1,7260
As You Like It,instrument,1,7260
As You Like It,insult,1,7260
As You Like It,intelligence,1,7260
As You Like It,intendment,1,7260
As You Like It,interim,1,7260
As You Like It,intermission,1,7260
As You Like It,into’t,1,7260
As You Like It,invectively,1,7260
As You Like It,invent,1,7260
As You Like It,invention,3,7260
As You Like It,invest,1,7260
As You Like It,invisible,2,7260
As You Like It,invite,1,7260
As You Like It,invocation,1,7260
As You Like It,ipse,2,7260
As You Like It,irish,2,7260
As You Like It,irks,1,7260
As You Like It,irksome,1,7260
As You Like It,irrevocable,1,7260
As You Like It,is’t,3,7260
As You Like It,i’faith,2,7260
As You Like It,i’ll,49,7260
As You Like It,jane,1,7260
As You Like It,jaques,19,7260
As You Like It,jars,1,7260
As You Like It,jealous,2,7260
As You Like It,jests,1,7260
As You Like It,jewel,2,7260
As You Like It,jewels,1,7260
As You Like It,join,4,7260
As You Like It,jointure,1,7260
As You Like It,jolly,2,7260
As You Like It,jot,1,7260
As You Like It,jove,3,7260
As You Like It,jove’s,2,7260
As You Like It,joy,3,7260
As You Like It,joyful,1,7260
As You Like It,judas’s,2,7260
As You Like It,judge,3,7260
As You Like It,judgement,2,7260
As You Like It,judgements,1,7260
As You Like It,jumps,1,7260
As You Like It,juno’s,2,7260
As You Like It,jupiter,2,7260
As You Like It,justice,2,7260
As You Like It,justices,1,7260
As You Like It,justly,1,7260
As You Like It,keen,2,7260
As You Like It,keeping,1,7260
As You Like It,keyhole,1,7260
As You Like It,kill,9,7260
As You Like It,killed,3,7260
As You Like It,kindle,1,7260
As You Like It,kindled,1,7260
As You Like It,kindly,3,7260
As You Like It,kindness,1,7260
As You Like It,kindred,1,7260
As You Like It,king,1,7260
As You Like It,kingdoms,2,7260
As You Like It,kinsman,1,7260
As You Like It,kiss,7,7260
As You Like It,kisses,2,7260
As You Like It,kissing,2,7260
As You Like It,knave,3,7260
As You Like It,knavery,1,7260
As You Like It,knees,1,7260
As You Like It,knew’st,1,7260
As You Like It,knight,4,7260
As You Like It,knolled,2,7260
As You Like It,knowing,1,7260
As You Like It,knowledge,6,7260
As You Like It,know’st,2,7260
As You Like It,labour,3,7260
As You Like It,laboured,1,7260
As You Like It,labourer,1,7260
As You Like It,lack,8,7260
As You Like It,lackey,1,7260
As You Like It,lacking,2,7260
As You Like It,lacks,3,7260
As You Like It,ladies,8,7260
As You Like It,lady,5,7260
As You Like It,ladyships,1,7260
As You Like It,lady’s,1,7260
As You Like It,laid,5,7260
As You Like It,lamb,1,7260
As You Like It,lambs,1,7260
As You Like It,lame,3,7260
As You Like It,lamed,1,7260
As You Like It,lamely,1,7260
As You Like It,lament,1,7260
As You Like It,land,2,7260
As You Like It,lands,6,7260
As You Like It,languish,1,7260
As You Like It,lass,1,7260
As You Like It,late,2,7260
As You Like It,latin,1,7260
As You Like It,laugh,5,7260
As You Like It,laughed,1,7260
As You Like It,laughing,1,7260
As You Like It,lawful,1,7260
As You Like It,lawyers,1,7260
As You Like It,lawyer’s,1,7260
As You Like It,lay,5,7260
As You Like It,lays,1,7260
As You Like It,lazy,1,7260
As You Like It,le,7,7260
As You Like It,lead,1,7260
As You Like It,lean,4,7260
As You Like It,leander,1,7260
As You Like It,learn,3,7260
As You Like It,learned,6,7260
As You Like It,learning,1,7260
As You Like It,leather,1,7260
As You Like It,leathern,2,7260
As You Like It,leave,15,7260
As You Like It,leaving,1,7260
As You Like It,lectures,1,7260
As You Like It,led,2,7260
As You Like It,leer,1,7260
As You Like It,left,5,7260
As You Like It,leg,2,7260
As You Like It,legs,1,7260
As You Like It,length,1,7260
As You Like It,letter,7,7260
As You Like It,let’s,3,7260
As You Like It,libertine,1,7260
As You Like It,liberty,3,7260
As You Like It,license,1,7260
As You Like It,lie,20,7260
As You Like It,lief,3,7260
As You Like It,liege,4,7260
As You Like It,lies,2,7260
As You Like It,liest,1,7260
As You Like It,lieu,1,7260
As You Like It,life,25,7260
As You Like It,lifeless,1,7260
As You Like It,light,1,7260
As You Like It,likelihood,1,7260
As You Like It,liking,2,7260
As You Like It,limb,1,7260
As You Like It,limbs,1,7260
As You Like It,limned,1,7260
As You Like It,limped,1,7260
As You Like It,lineaments,2,7260
As You Like It,lined,3,7260
As You Like It,lion,1,7260
As You Like It,lioness,4,7260
As You Like It,lip,1,7260
As You Like It,lips,5,7260
As You Like It,liquors,1,7260
As You Like It,lisp,1,7260
As You Like It,live,16,7260
As You Like It,lived,3,7260
As You Like It,lively,1,7260
As You Like It,liver,1,7260
As You Like It,lives,3,7260
As You Like It,living,7,7260
As You Like It,lo,1,7260
As You Like It,loath,1,7260
As You Like It,loathe,1,7260
As You Like It,lodging,1,7260
As You Like It,longing,1,7260
As You Like It,longs,1,7260
As You Like It,looked,4,7260
As You Like It,look’st,1,7260
As You Like It,loose,1,7260
As You Like It,lord,18,7260
As You Like It,lords,10,7260
As You Like It,lose,1,7260
As You Like It,losest,1,7260
As You Like It,lost,6,7260
As You Like It,love,118,7260
As You Like It,loved,13,7260
As You Like It,lover,13,7260
As You Like It,lovers,9,7260
As You Like It,lover’s,1,7260
As You Like It,loves,6,7260
As You Like It,love’s,3,7260
As You Like It,loving,6,7260
As You Like It,lov’st,1,7260
As You Like It,low,2,7260
As You Like It,loyalty,1,7260
As You Like It,lucretia’s,1,7260
As You Like It,lunacy,1,7260
As You Like It,lungs,1,7260
As You Like It,lustre,1,7260
As You Like It,lusty,4,7260
As You Like It,mad,2,7260
As You Like It,madam,3,7260
As You Like It,madmen,1,7260
As You Like It,madness,3,7260
As You Like It,magician,3,7260
As You Like It,maid,4,7260
As You Like It,maiden’s,1,7260
As You Like It,maids,3,7260
As You Like It,main,1,7260
As You Like It,majesty,1,7260
As You Like It,maker,1,7260
As You Like It,makes,12,7260
As You Like It,mak’st,1,7260
As You Like It,malice,2,7260
As You Like It,manage,1,7260
As You Like It,mangled,1,7260
As You Like It,manly,1,7260
As You Like It,manner,3,7260
As You Like It,manners,8,7260
As You Like It,mannish,1,7260
As You Like It,man’s,14,7260
As You Like It,mar,4,7260
As You Like It,mark,3,7260
As You Like It,marked,2,7260
As You Like It,market,1,7260
As You Like It,marketable,1,7260
As You Like It,markets,1,7260
As You Like It,marks,2,7260
As You Like It,marriage,6,7260
As You Like It,married,12,7260
As You Like It,marries,1,7260
As You Like It,marry,22,7260
As You Like It,martext,4,7260
As You Like It,martial,1,7260
As You Like It,marvel,1,7260
As You Like It,master,19,7260
As You Like It,masters,2,7260
As You Like It,master’s,1,7260
As You Like It,match,3,7260
As You Like It,material,1,7260
As You Like It,mates,1,7260
As You Like It,matter,15,7260
As You Like It,matters,1,7260
As You Like It,matter’s,1,7260
As You Like It,mayst,1,7260
As You Like It,meaning,2,7260
As You Like It,meanings,1,7260
As You Like It,means,11,7260
As You Like It,meantime,1,7260
